Charge_Capacity(Ah),Voltage_sm (V),Interpolated dV/dQ (V/Ah),Interpolated dQ/dV (Ah/V)
0.07944741100000001,3.2574071010768204,2.485647505031778,0.4061080417524793
0.07973014200000002,3.258090228119004,2.480739502600027,0.40702121024779614
0.08001287300000001,3.2587724226198347,2.475549150186823,0.4079016322725415
0.080295604,3.2594535614230336,2.4701116586617404,0.4087576663712783
0.08057833500000001,3.2601335104546325,2.4644622388943547,0.4095976710885694
0.08086106600000001,3.2608121434769486,2.458636101754241,0.4104300049689773
0.08114379700000002,3.261489341444145,2.4526684581109763,0.41126302655706515
0.08142652800000001,3.2621649854774226,2.4465945188341345,0.41210509439739534
0.081709259,3.26283895669798,2.440449494793292,0.412964567034531
0.08199199000000001,3.263511136227016,2.434268596858024,0.4138498030130348
0.08227472100000001,3.264181405185731,2.4280870358979065,0.4147691608774695
0.08255745200000002,3.2648496446953237,2.421940022782514,0.41573099917239803
0.08284018300000001,3.2655157339010294,2.4158627683814236,0.416743676442383
0.083122914,3.2661795427787528,2.40989048356421,0.41781555123198727
0.08340564500000001,3.2668409431858674,2.404058379200448,0.4189549820857737
0.08368837600000001,3.267499823314374,2.398401666159714,0.42017032754830497
0.08397110700000002,3.2681560980932556,2.3929555553115827,0.42146994616414396
0.08425383800000001,3.2688097155382234,2.3877442360563967,0.422859464372276
0.084536569,3.269460659048838,2.3827379980295174,0.42433114743039724
0.08481930000000001,3.2701089456530057,2.377890679650232,0.4258731825138506
0.08510203100000001,3.270754620198855,2.373156115290858,0.42747375579477714
0.08538476200000002,3.271397745493994,2.3684881393237123,0.4291210534453188
0.08566749300000001,3.272038388392142,2.363840586121109,0.4308032616376163
0.08595022400000002,3.272676606821939,2.3591672900553653,0.4325085665438112
0.08623295500000001,3.273312455762781,2.354422085498797,0.434225154336045
0.08651568600000001,3.2739459901933388,2.3495588068237208,0.435941211186459
0.08679841700000002,3.2745772650922804,2.344531288402451,0.43764492326719434
0.08708114800000001,3.275206335438278,2.3392933646073066,0.43932447675039243
0.08736387900000002,3.27583325621,2.3337988698106003,0.4409680578081948
0.08764661000000001,3.2764580823347424,2.328001638384651,0.4425638526127425
0.08792934100000001,3.2770808624442775,2.3218555047017726,0.444100047336177
0.08821207200000002,3.27770163450864,2.3153143031342833,0.4455648281506398
0.08849480300000001,3.2783204459616044,2.308331868054498,0.446946381228272
0.08877753400000002,3.278937371838261,2.300862033834732,0.4482328927412151
0.08906026500000001,3.27955252733433,2.292859066390502,0.44941263710325347
0.08934299600000001,3.2801660747872243,2.284330221733693,0.45048472410499385
0.08962572700000002,3.280778225078855,2.2753860891284905,0.45146939304620853
0.08990845800000001,3.2813892334601835,2.2661491888007355,0.45238932286113354
0.09019118900000002,3.2819993903025706,2.2567420409762686,0.45326719248400543
0.09047392000000001,3.2826090240684795,2.247287165880928,0.45412568084906046
0.09075665100000001,3.2832184805710476,2.2379070837405566,0.45498746689053493
0.09103938200000002,3.283828065095558,2.2287243147809925,0.4558752295426654
0.09132211300000001,3.2844380140680256,2.219861379228077,0.4568116477396881
0.09160484400000002,3.285048470177757,2.2114392325891004,0.45781904367305254
0.09188757500000001,3.2856594686393796,2.203520170741742,0.4589063656275983
0.09217030600000001,3.286270936014666,2.1960915201017888,0.4600654694757427
0.09245303700000002,3.2868827015941795,2.189135718732649,0.4612870965863056
0.09273576800000001,3.2874945213387194,2.1826352046977275,0.46256198832810635
0.09301849900000002,3.2881061143805823,2.17657241606043,0.4638808860699646
0.09330123000000001,3.2887172108079623,2.1709297908841636,0.46523453118069963
0.09358396100000001,3.2893275645130178,2.1656897672323323,0.46661366502913115
0.09386669200000002,3.289936930965754,2.160834783168343,0.4680090289840787
0.09414942300000001,3.2905450656361763,2.1563472767556022,0.46941136441436193
0.09443215400000002,3.2911517239942905,2.152209686057514,0.4708114126888003
0.09471488500000001,3.291756661510102,2.148404449137486,0.4721999151762132
0.09499761600000001,3.292359633653618,2.1449140040589234,0.4735676132454203
0.09528034700000002,3.2929603935322955,2.1417207888852317,0.47490524826524116
0.09556307800000001,3.293558672205899,2.138807241679817,0.4762035616044952
0.09584580900000002,3.294154196682615,2.136155800506085,0.4774532946320021
0.09612854000000001,3.294746729181802,2.1337489034274424,0.47864518871658135
0.09641127100000002,3.2953360962579454,2.1315689885072935,0.47976998522705255
0.09669400200000001,3.2959222074425627,2.129593642043123,0.48081952656176447
0.09697673300000001,3.2965050634040507,2.1277539598958923,0.48179620536906964
0.09725946400000002,3.2970847536254815,2.1259551649940653,0.4827082857394205
0.09754219500000001,3.2976614436003437,2.124102201396761,0.4835640950481398
0.09782492600000002,3.298235351546234,2.1221000131631,0.48437196067055066
0.09810765700000001,3.298806714636491,2.1198535443522015,0.485140209981976
0.09839038800000001,3.299375750721776,2.117267739023188,0.48587717035773903
0.09867311900000002,3.299942665087975,2.114247541235179,0.4865911691731624
0.09895585000000001,3.3005076628851837,2.1106978950472945,0.48729053380356957
0.09923858100000002,3.3010709492634964,2.106523744518655,0.4879835916242831
0.09952131200000001,3.301632729373005,2.101630033708382,0.48867867001062626
0.09980404300000001,3.3021932083638057,2.095921706675595,0.48938409633792185
0.10008677400000002,3.3027525913874696,2.0893037074794134,0.4901081979814931
0.10036950500000001,3.30331108842112,2.0816809801789598,0.49085930231666275
0.10065223600000002,3.3038689237927414,2.072958468833352,0.491645736718754
0.10093496700000001,3.30442631516904,2.0630411175017134,0.4924758285630897
0.10121769800000001,3.304983451164432,2.051833870243162,0.49335790522499284
0.10150042900000002,3.3055404754823234,2.039241702989533,0.49430029318787905
0.10178316000000001,3.306097477588673,2.0252736223664827,0.49530840780032975
0.10206589100000002,3.3066544899178476,2.0102740382746327,0.49637827867945356
0.10234862200000001,3.307211491610758,1.9946548262341728,0.49750404752343874
0.10263135300000001,3.307768418785294,1.978827861765289,0.4986798560304733
0.10291408400000002,3.3083251813390344,1.9632050203881708,0.4998998458987456
0.10319681500000001,3.3088816862805146,1.9481981776230057,0.5011581588264432
0.10347954600000002,3.3094378553950006,1.9342192089899808,0.5024489365117546
0.10376227700000001,3.3099936135974453,1.9216799900092854,0.5037663206528677
0.10404500800000002,3.3105488858028,1.9109923962011066,0.5051044529479709
0.10432773900000002,3.311103596926017,1.9025683030856326,0.5064574750952517
0.10461047000000001,3.31165767188205,1.896819586183051,0.5078195287928984
0.10489320100000002,3.312211035585851,1.894158121013551,0.5091847557390997
0.10517593200000001,3.3127636129720583,1.8949957830973188,0.5105472976320427
0.10545866300000002,3.3133153297948694,1.8997444479545431,0.5119012961699161
0.10574139400000002,3.3138661126848827,1.9088159911054121,0.5132408930509078
0.10602412500000001,3.314415887028267,1.9226222880701132,0.5145602299732058
0.10630685600000002,3.3149645752131027,1.9415752143688358,0.5158534486349986
0.10658958700000001,3.3155120954391677,1.9660675058354637,0.5171147922566177
0.10687231800000002,3.3160583610911645,1.9956902995693453,0.518342755957869
0.10715504900000002,3.316603280675391,2.028958858068436,0.5195415415924319
0.10743778000000001,3.3171467583198515,2.0643129554619635,0.5207157514249913
0.10772051100000002,3.3176886948378144,2.1001923658791566,0.5218699877202316
0.10800324200000001,3.318228989354804,2.135036863449239,0.5230088527428378
0.10828597300000002,3.318767541449284,2.167286222301442,0.5241369487574947
0.10856870400000002,3.319304251786888,2.195380216564988,0.525258878028887
0.10885143500000001,3.3198390211108952,2.217758620369106,0.5263792428216995
0.10913416600000002,3.3203717501645835,2.232861207843024,0.5275026454006171
0.10941689700000001,3.320902339691231,2.2391277531159672,0.5286336880303242
0.10969962800000002,3.3214306904341164,2.2349980303171644,0.5297769729755062
0.10998235900000002,3.321956703136518,2.218911813575841,0.5309371025008471
0.11026509000000001,3.3224802768200075,2.189308877021226,0.5321186788710324
0.11054782100000002,3.323001293344354,2.1446289947825425,0.5333263043507463
0.11083055200000001,3.3235196307754644,2.0833119409890233,0.5345645812046741
0.11111328300000002,3.3240351944249267,2.0037974897698874,0.5358381116975002
0.11139601400000002,3.3245479399568447,1.9045254152543718,0.5371514980939094
0.11167874500000001,3.3250578882335313,1.7842511345195815,0.5385084777567892
0.11196147600000002,3.3255651319000767,1.644955271082555,0.5399039505734374
0.11224420700000001,3.326069833707763,1.4905060704081703,0.5413276441070858
0.11252693800000002,3.326572216576361,1.3247955972149152,0.5427692206531843
0.11280966900000002,3.3270725453952776,1.1517159162213062,0.5442183425071819
0.11309240000000001,3.3275711005635746,0.9751590921458367,0.5456646719645285
0.11337513100000002,3.328068147620942,0.7990171897069995,0.5470978713206737
0.11365786200000001,3.328563941843321,0.6271822736233128,0.5485076028710666
0.11394059300000002,3.329058738376724,0.46354640861326135,0.5498835289111569
0.11422332400000001,3.329552792367169,0.31200165939536234,0.5512153117363943
0.11450605500000002,3.3300463589606695,0.17644009068810215,0.5524926136422281
0.11478878600000002,3.3305396933032405,0.060753767209995646,0.5537050969241077
0.11507151700000001,3.3310330505409675,-0.031165246320463635,0.5548424238774828
0.11535424800000002,3.331526697800491,-0.0954248851847766,0.555894256797803
0.11563697900000001,3.332020944577433,-0.1281330846644359,0.5568502579805177
0.11591971000000002,3.332516085118629,-0.12539778004094337,0.5577000897210762
0.11620244100000002,3.333012332579009,-0.08332690659579789,0.5584334143149282
0.11648517200000001,3.3335097720896445,0.0019715875431208013,0.5590398941170519
0.11676790300000002,3.3340083327369463,0.13217393822623077,0.5595194593099299
0.11705063400000001,3.334507778453034,0.30056623713852015,0.5599109190047037
0.11733336500000002,3.3350077178172493,0.49844907025216323,0.5602622829094814
0.11761609600000002,3.335507632713074,0.7171230235392988,0.5606215607323721
0.11789882700000001,3.3360069095995453,0.9478886829720953,0.5610367621814838
0.11818155800000002,3.3365048874206034,1.1820466345227225,0.5615558969649255
0.11846428900000001,3.337000972053616,1.4108974641633154,0.5622269747908047
0.11874702000000002,3.337494661069072,1.6257417578660551,0.563098005367231
0.11902975100000002,3.337985572640983,1.817889328518132,0.5642169285726738
0.11931248200000001,3.3384734681336026,1.981367027812377,0.5656111216342338
0.11959521300000002,3.338958257629134,2.116688557431273,0.5672588690555127
0.11987794400000001,3.3394399883964114,2.225315179673148,0.569131284165907
0.12016067500000002,3.3399188163005813,2.308708156836353,0.5711994802948129
0.12044340600000002,3.3403949601537626,2.3683287512192233,0.573434570771628
0.12072613700000001,3.340868639147666,2.4056382251201023,0.5758076689257483
0.12100886800000002,3.3413400346984306,2.4220978408373326,0.5782898880865709
0.12129159900000001,3.341809322495018,2.4191688606692545,0.5808523415834923
0.12157433000000002,3.342276678226387,2.398312546914209,0.5834661427459098
0.12185706100000002,3.3427422775815003,2.360990161870539,0.5861024049032193
0.12213979200000002,3.343206296249317,2.3086629678365815,0.5887322413848181
0.12242252300000002,3.3436689099187977,2.2427922271106855,0.5913267655201027
0.12270525400000001,3.3441302947090352,2.1648392019911866,0.5938570906384696
0.12298798500000002,3.344590636940241,2.076265154776425,0.5962943300693161
0.12327071600000002,3.3450501303747266,1.9785313477647475,0.5986095971420383
0.12355344700000002,3.3455089531920756,1.8730990432544878,0.6007740051860334
0.12383617800000002,3.3459672498023245,1.7614295035439969,0.6027586675306978
0.12411890900000001,3.3464251187039045,1.6449683681863891,0.6045356340554545
0.12440164000000002,3.346882606386349,1.5247868580931752,0.6060994002332197
0.12468437100000002,3.3473397072777775,1.4015731920254675,0.6074674216933241
0.12496710200000002,3.3477963697371456,1.2759982490208859,0.608658193544283
0.125249833,3.348252508091259,1.1487329081170814,0.6096902108946108
0.125532564,3.3487080207165594,1.0204480483516616,0.6105819688528236
0.12581529500000002,3.3491628130784052,0.891814548762271,0.6113519625274357
0.12609802600000003,3.3496168010677794,0.7635032883865417,0.6120186870269625
0.126380757,3.350069901053069,0.6361851462621196,0.6126006374599192
0.12666348800000002,3.3505220294026645,0.5105310014266111,0.6131163089348207
0.12694621900000003,3.3509731024849514,0.3872117329176615,0.6135841965601824
0.12722895,3.3514230366683186,0.26689821977291417,0.6140227954445189
0.12751168100000002,3.351871748321154,0.15026134102997862,0.6144506006963456
0.12779441200000002,3.3523191538118446,0.037971975726499144,0.6148861074241778
0.12807714300000003,3.35276516950878,-0.06929899709989247,0.6153478107365303
0.128359874,3.3532097117803485,-0.17088069841155373,0.6158542057419184
0.12864260500000002,3.353652696994936,-0.26610224917087233,0.616423787548857
0.12892533600000003,3.354094041520932,-0.3542927703402059,0.6170750512658613
0.129208067,3.354533661726724,-0.434781382881914,0.6178264920014463
0.12949079800000002,3.3549714739807004,-0.5068972077583805,0.6186966048641275
0.12977352900000003,3.355407394651248,-0.5699693659319646,0.6197038849624193
0.13005626,3.355841340106757,-0.6233269783650296,0.6208668274048375
0.13033899100000002,3.3562732267156123,-0.6662991660199529,0.6222039272998969
0.13062172200000002,3.356702970846205,-0.6982150498590969,0.6237336797561126
0.13090445300000003,3.357130488866922,-0.7184037508448291,0.6254745798819997
0.131187184,3.3575556971461493,-0.7261943899395172,0.6274451227860732
0.13146991500000002,3.357978512052278,-0.72091608810553,0.6296638035768485
0.13175264600000003,3.358398849953694,-0.701897966305234,0.6321491173628405
0.132035377,3.358816627218786,-0.6684691455010006,0.634919559252564
0.13231810800000002,3.359231760215941,-0.6199587466551915,0.6379936243545348
0.13260083900000003,3.3596441652992963,-0.555695890730176,0.6413898077772675
0.13288357,3.360053753214064,-0.47500969868833154,0.6451266046292772
0.13316630100000001,3.3604604219986465,-0.3772292914920089,0.6492225100190794
0.13344903200000002,3.3608640779223755,-0.26168379010358356,0.653696019055189
0.13373176300000003,3.3612646558588537,-0.12770231548542288,0.6585656268461209
0.134014494,3.361662133564276,0.025381543060387222,0.6638497145122041
0.13429722500000002,3.362056539860757,0.19647468561500908,0.6695217777272108
0.13457995600000003,3.3624479567246475,0.38005509402002874,0.6754423296281455
0.134862687,3.362836515279848,0.5699148364348143,0.6814543855650529
0.13514541800000002,3.3632223858087187,0.7598459810187893,0.6874009608879794
0.13542814900000003,3.3636057691536347,0.9436405959313224,0.6931250709469694
0.13571088000000003,3.363986877275644,1.1150907493318007,0.6984697310920681
0.13599361100000001,3.3643658968886476,1.2679885093795957,0.7032779566733203
0.13627634200000002,3.3647429817364634,1.3961259442341252,0.7073927630407721
0.13655907300000003,3.365118241667143,1.4933412217272848,0.7106588620572747
0.136841804,3.3654917355211373,1.5566408656584125,0.713037564168277
0.13712453500000002,3.365863470021236,1.588188854232877,0.7146799791598747
0.13740726600000003,3.3662334046642917,1.5906229338794147,0.7157546519497877
0.137689997,3.366601462614706,1.566580851026772,0.7164301274557356
0.13797272800000002,3.366967547599701,1.5187003521036886,0.716874950595439
0.13825545900000002,3.36733156652173,1.4496191835389094,0.7172576662866181
0.13853819000000003,3.3676934385915023,1.361975091761178,0.7177468194469926
0.138820921,3.3680530841769505,1.258405823199248,0.7185109549942824
0.13910365200000002,3.368410423646007,1.1415491242818443,0.719718617846208
0.13938638300000003,3.3687653773666044,1.0140427414377204,0.7215383529204896
0.139669114,3.3691178657066736,0.8785244210956312,0.7241387051348466
0.13995184500000002,3.3694678090341483,0.7376319096842964,0.7276882194069999
0.14023457600000003,3.36981512735247,0.5940029536324709,0.7323554406546692
0.140517307,3.370159735908495,0.450275299368913,0.738308913795574
0.14080003800000002,3.3705015481622986,0.3090866933223385,0.7457171837474357
0.14108276900000002,3.370840484985121,0.17307488192150522,0.7547487954279736
0.14136550000000003,3.371176481618063,0.04487761159515631,0.7655722937549077
0.141648231,3.371509492205811,-0.07299231780330015,0.7783440410470687
0.14193096200000002,3.371839491905411,-0.17968389358901188,0.7930583712807329
0.14221369300000003,3.372166476570073,-0.27552676812336235,0.8095945006817246
0.142496424,3.3724904600080174,-0.3608757776973613,0.8278291899806908
0.14277915500000002,3.3728114688163604,-0.4360857586020444,0.8476391999082857
0.14306188600000003,3.3731295347900385,-0.5015115471284207,0.8689012911951567
0.143344617,3.3734446858271183,-0.5575079795675036,0.8914922245719509
0.14362734800000002,3.373756946399838,-0.6044298922103223,0.9152887607693222
0.14391007900000002,3.374066340906968,-0.6426321213478888,0.9401676605179183
0.14419281000000003,3.3743728937472826,-0.6724695032712212,0.9660056845483884
0.144475541,3.374676629319551,-0.6942968742713362,0.9926795935913798
0.14475827200000002,3.3749775720225488,-0.7084690706392562,1.020066148377547
0.14504100300000003,3.3752757462550456,-0.7153409286659973,1.0480421096375372
0.145323734,3.3755711764158134,-0.7152672846425778,1.0764842381019968
0.14560646500000002,3.375863886903625,-0.7086029748600153,1.1052692945015812
0.14588919600000003,3.3761539021172524,-0.6957028356093283,1.134274039566937
0.14617192700000003,3.376441246455468,-0.6769217031815349,1.1633752340287142
0.14645465800000002,3.3767259443170423,-0.6526144138676563,1.1924496386175585
0.14673738900000002,3.3770080201007477,-0.6231358039587055,1.2213740140641265
0.14702012000000003,3.377287498205357,-0.5888407097457022,1.2500251210990634
0.147302851,3.3775644030296412,-0.55008396751967,1.2782797204530172
0.14758558200000002,3.377838758972373,-0.5072204135716186,1.3060145728566424
0.14786831300000003,3.3781105904323248,-0.46060488419256984,1.333106439040586
0.148151044,3.3783799218082677,-0.4105922156735478,1.3594320797354946
0.14843377500000002,3.3786467774989744,-0.35753724430555994,1.384868255672023
0.14871650600000003,3.3789111819032165,-0.3017948063796297,1.4092917275808194
0.14899923700000003,3.379173159419766,-0.24371973818677486,1.4325792561925315
0.14928196800000001,3.3794327344473944,-0.18366687601801973,1.4546076022378076
0.14956469900000002,3.379689931384875,-0.12199105616437157,1.4752535264473017
0.14984743000000003,3.379944774630978,-0.05904711491685331,1.4943937895516604
0.150130161,3.380197288584476,0.0048101114335100115,1.511905152281532
0.15041289200000002,3.380447497644143,0.06922578659571327,1.5276643753675703
0.15069562300000003,3.3806954262087485,0.13384507427873119,1.5415482195404218
0.150978354,3.3809410986770656,0.1983131381915398,1.553433445530736
0.15126108500000002,3.381184539447866,0.26227514204313296,1.5631968140691639
0.15154381600000003,3.381425772919922,0.32537624954248723,1.5707150858863546
0.15182654700000003,3.381664823492005,0.38726162439858325,1.5758650217129562
0.15210927800000001,3.381901715562887,0.44757643032039757,1.57852338227962
0.15239200900000002,3.3821364735313413,0.5059658310169235,1.5785669283169952
0.15267474000000003,3.3823691217961382,0.5620749901971374,1.5758724205557306
0.152957471,3.382599684756051,0.6155490715700153,1.5703166197264773
0.15324020200000002,3.38282818680985,0.6660332388445499,1.561776286559882
0.15352293300000003,3.3830546523563094,0.7131726557297173,1.5501281817865973
0.153805664,3.3832791057942,0.7566124859344958,1.5352490661372724
0.15408839500000002,3.3835015715222934,0.7959978931678751,1.5170157003425544
0.15437112600000003,3.3837220739393628,0.8309740411388326,1.4953048451330941
0.15465385700000003,3.383940637444179,0.8611860935563505,1.4699932612395412
0.15493658800000001,3.384157286435515,0.8862792141294076,1.4409577093925483
0.15521931900000002,3.3843720452751045,0.9058985665669919,1.4080749503227596
0.15550205000000003,3.384584937724524,0.919689314578081,1.3712217447608264
0.155784781,3.3847959872438773,0.9272966218716571,1.3302748534374031
0.15606751200000002,3.3850052182191783,0.9283656521567033,1.2851110370831305
0.15635024300000003,3.3852126569045913,0.9225415691422005,1.2356070564286634
0.15663297400000004,3.3854183320423785,0.9094967886465848,1.1816588782701838
0.15691570500000002,3.3856222751605594,0.889352144623582,1.123478494411306
0.15719843600000002,3.385824520548278,0.8625957101629012,1.0615367103421078
0.15748116700000003,3.38602510490888,0.8297263713958635,0.9963119520998575
0.157763898,3.3862240666907013,0.7912430144537916,0.9282826457218255
0.15804662900000002,3.3864214450955665,0.7476445254679971,0.8579272172452604
0.15832936000000003,3.3866172788586146,0.6994297905698023,0.7857240927074326
0.158612091,3.386811606219564,0.6470976958905319,0.7121516981456121
0.15889482200000002,3.38700446540344,0.5911471275614939,0.637688459597047
0.15917755300000003,3.387195894635264,0.532076971714013,0.5628128030990084
0.15946028400000004,3.387385932140062,0.4703861144794079,0.4880031546887588
0.15974301500000002,3.3875746161428575,0.40657344198900397,0.4137379404035677
0.16002574600000002,3.387761984868673,0.3411378403741077,0.3404955862806843
0.16030847700000003,3.3879480768596304,0.2745781957660441,0.2687545183573791
0.160591208,3.3881329323373484,0.20739339429613887,0.19899316267092104
0.16087393900000002,3.388316591302499,0.14008232209569801,0.13168994525856048
0.16115667000000003,3.388499090847363,0.07314386529604615,0.06732329215756594
0.161439401,3.38868046321216,0.007076910028510287,0.006371629405207427
0.16172213200000002,3.3888607345865958,-0.057680000145192735,-0.05074937601222801
0.16200486300000003,3.3890399246565965,-0.12102301117434335,-0.1039721496113314
